date,price,z_score,cash_available,investment_amount,crypto_bought,crypto_holdings,portfolio_value
2020-05-03 23:21:11.284083,7483.5707650561635,,100.0,0.0,0.0,0.0,100.0
2020-05-10 23:21:11.284083,5209.563449967303,,200.0,0.0,0.0,0.0,200.0
2020-05-17 23:21:11.284083,10036.36288410775,,300.0,0.0,0.0,0.0,300.0
2020-05-24 23:21:11.284083,15302.42565901928,,400.0,0.0,0.0,0.0,400.0
2020-05-31 23:21:11.284083,7394.397951416085,,500.0,0.0,0.0,0.0,500.0
2020-06-07 23:21:11.284083,8257.172786080548,,600.0,0.0,0.0,0.0,600.0
2020-06-14 23:21:11.284083,18167.771176022517,,700.0,0.0,0.0,0.0,700.0
2020-06-21 23:21:11.284083,14930.339300117106,,800.0,0.0,0.0,0.0,800.0
2020-06-28 23:21:11.284083,9541.432100291328,,900.0,0.0,0.0,0.0,900.0
2020-07-05 23:21:11.284083,15368.129935352326,,1000.0,0.0,0.0,0.0,1000.0
2020-07-12 23:21:11.284083,11072.515876937352,,1100.0,0.0,0.0,0.0,1100.0
2020-07-19 23:21:11.284083,11760.011504902704,,1200.0,0.0,0.0,0.0,1200.0
2020-07-26 23:21:11.284083,15959.527701952611,,1300.0,0.0,0.0,0.0,1300.0
2020-08-02 23:21:11.284083,5803.791347057987,-1.4911930193157188,700.0,700.0,0.12061081423177603,0.12061081423177603,1400.0
2020-08-09 23:21:11.284083,7323.134647200382,-1.0231898171362397,400.0,400.0,0.0546214181863936,0.17523223241816963,1683.2492325277678
2020-08-16 23:21:11.284083,13668.734639447945,0.5403772230993721,500.0,0.0,0.0,0.17523223241816963,2895.202885202028
2020-08-23 23:21:11.284083,11901.483302643685,0.0034218903955300422,600.0,0.0,0.0,0.17523223241816963,2685.523488209823
2020-08-30 23:21:11.284083,18973.70997249925,1.9906171634342065,700.0,0.0,0.0,0.17523223241816963,4024.8055557359316
2020-09-06 23:21:11.284083,13249.162242428352,0.18522580362378474,800.0,0.0,0.0,0.17523223241816963,3121.6802774112425
2020-09-13 23:21:11.284083,11063.420297299348,-0.48950634880958843,720.0,180.0,0.01626983294162106,0.1915020653597907,2838.6678368762546
2020-09-20 23:21:11.284083,25736.828495618483,3.8746401621406714,820.0,0.0,0.0,0.1915020653597907,5748.655812721655
2020-09-27 23:21:11.284083,17510.756808262784,0.8736440898238771,920.0,0.0,0.0,0.1915020653597907,4273.346094795339
2020-10-04 23:21:11.284083,19155.437396427034,1.0811632667599298,1020.0,0.0,0.0,0.1915020653597907,4688.305824285949
2020-10-11 23:21:11.284083,11819.294543530574,-0.44143655408396343,896.0,224.0,0.01895206174742544,0.21045412710721614,3383.41931618181
2020-10-18 23:21:11.284083,16293.698800059085,0.41943518542317604,996.0,0.0,0.0,0.21045412710721614,4425.07615831433
2020-10-25 23:21:11.284083,19590.675783781404,0.999720435794406,1096.0,0.0,0.0,0.21045412710721614,5218.9385715161925
2020-11-01 23:21:11.284083,13250.230418197432,-0.28985336215978114,956.8,239.20000000000002,0.018052516254471362,0.2285066433616875,3984.565676631224
2020-11-08 23:21:11.284083,20802.592195958827,1.1796371592530577,1056.8,0.0,0.0,0.2285066433616875,5810.3305159205875
2020-11-15 23:21:11.284083,15790.929996766525,-0.14168246550487548,925.4399999999999,231.36,0.014651448651053174,0.24315809201274066,4765.132409120501
2020-11-22 23:21:11.284083,17158.401596959542,0.14750193799260178,1025.44,0.0,0.0,0.24315809201274066,5197.644194305045
2020-11-29 23:21:11.284083,15385.668042511024,-0.40124517043886276,900.3520000000001,225.08800000000002,0.014629718994201336,0.257787811006942,4866.589685558379
2020-12-06 23:21:11.284083,27389.60539088008,2.759768408029099,1000.3520000000001,0.0,0.0,0.257787811006942,8061.058418058913
2020-12-13 23:21:11.284083,17753.752401625323,-0.0024504780093553913,880.2816,220.07040000000003,0.012395711904816979,0.27018352291175896,5677.052968774231
2020-12-20 23:21:11.284083,12187.263726100133,-1.4326059958760395,490.1408,490.1408,0.04021746070451556,0.3104009836162745,4273.079448172423
2020-12-27 23:21:11.284083,21207.42719817412,1.0058259783454204,590.1408,0.0,0.0,0.3104009836162745,7172.947062283779
2021-01-03 23:21:11.284083,10576.610692601922,-1.6993708824101117,207.04224000000005,483.09855999999996,0.04567612196768436,0.3560771055839589,3973.1311623100432
2021-01-10 23:21:11.284083,17281.626308570838,0.09436502549218204,307.04224000000005,0.0,0.0,0.3560771055839589,6460.6337157395
2021-01-17 23:21:11.284083,5969.058200348134,-2.6925177819009605,40.70422400000001,366.33801600000004,0.06137283365383069,0.41744993923778956,2532.487207042158
2021-01-24 23:21:11.284083,8633.607824013907,-1.5173912102641902,42.21126720000001,98.4929568,0.011408087882570627,0.4288580271203602,3744.80328553751
2021-01-31 23:21:11.284083,15746.531543933035,0.01848502548224242,142.2112672,0.0,0.0,0.4288580271203602,6895.237719119641
2021-02-07 23:21:11.284083,17926.435824846812,0.3839469219247974,242.2112672,0.0,0.0,0.4288580271203602,7930.107168343551
2021-02-14 23:21:11.284083,14550.728074141867,-0.20129818305420782,273.76901376,68.44225344,0.004703699573743591,0.4335617266941038,6582.40780224132
2021-02-21 23:21:11.284083,12567.115130111184,-0.5573764046340124,261.638309632,112.130704128,0.008922549285741124,0.4424842759798449,5822.389149134601
2021-02-28 23:21:11.284083,11086.818032372052,-0.7654715566353772,253.1468167424,108.4914928896,0.009785629436040088,0.452269905415885,5267.380959606437
2021-03-07 23:21:11.284083,4646.064356063217,-1.8735595232904012,105.94404502272002,247.20277171968,0.053206919399873334,0.5054768248157584,2454.421903615226
2021-03-14 23:21:11.284083,7889.000027597999,-1.0985368363150245,102.97202251136001,102.97202251136001,0.01305260770073953,0.518529432516498,4193.650729944387
2021-03-21 23:21:11.284083,8641.617085991513,-0.7821381948018473,142.080415757952,60.891606753408006,0.007046320861880851,0.5255757533783788,4683.904826135412
2021-03-28 23:21:11.284083,15697.851909563107,0.7563804440899208,242.080415757952,0.0,0.0,0.5255757533783788,8492.490759548804
2021-04-04 23:21:11.284083,11612.341496998728,-0.004633937677711653,273.6643326063616,68.4160831515904,0.005891669924560253,0.5314674233029391,6445.245546530069
2021-04-11 23:21:11.284083,579.300254259917,-2.6615440143774305,37.36643326063614,336.29789934572545,0.5805243427268328,1.1119917660297718,681.5435460566171
2021-04-18 23:21:11.284083,10536.97927177246,0.023010260434156344,137.36643326063614,0.0,0.0,1.1119917660297718,11854.400622297993
2021-04-25 23:21:11.284083,6538.464073191043,-0.9177853707025484,166.1565032824453,71.20992997819084,0.010890926245227105,1.1228826922749988,7508.084645130559
2021-05-02 23:21:11.284083,4655.15570353511,-1.2612965487722325,133.07825164122266,133.07825164122266,0.028587282599411977,1.1514699748744108,5493.350272627265
2021-05-09 23:21:11.284083,10705.77679981061,0.19939588636639535,233.07825164122266,0.0,0.0,1.1514699748744108,12560.458794330196
2021-05-16 23:21:11.284083,12444.75924183651,0.7859516768154612,333.07825164122266,0.0,0.0,1.1514699748744108,14662.844863156799
2021-05-23 23:21:11.284083,11626.07841720722,0.6544013502434101,433.07825164122266,0.0,0.0,1.1514699748744108,13820.15847459075
2021-05-30 23:21:11.284083,2493.6708099471307,-1.6679233496892705,159.92347549236683,373.15477614885583,0.149640752364089,1.3011107272384999,3404.465316516097
2021-06-06 23:21:11.284083,4906.343413391947,-0.8132771536684875,181.94643284465678,77.97704264771005,0.015893107366857034,1.317003834605357,6643.6195221725875
2021-06-13 23:21:11.284083,7916.112068552735,-0.09990340988972739,225.55714627572542,56.38928656893136,0.007123356273964518,1.3241271908793215,10707.496382294354
2021-06-20 23:21:11.284083,10991.592525577722,0.6368665817354519,325.5571462757254,0.0,0.0,1.3241271908793215,14879.823680459102
2021-06-27 23:21:11.284083,3620.442494137809,-1.1569283353824682,212.7785731378627,212.7785731378627,0.05877142738281082,1.3828986182621323,5219.483495778547
2021-07-04 23:21:11.284083,5040.276751594582,-0.6593297669901506,218.94500119650394,93.83357194135881,0.018616749945659806,1.401515368207792,7282.970328576758
2021-07-11 23:21:11.284083,440.1385010533813,-1.7804478659106797,95.68350035895119,223.26150083755275,0.5072528313320059,1.908768199539798,935.8058745627593
2021-07-18 23:21:11.284083,45.90847295382446,-1.8738275820337398,58.705050107685366,136.97845025126583,2.9837291775973718,4.89249737713717,283.31213362264424
